id,price_sky,score_reviews_sky,location_sky
73892,1,5,6
77958,1,5,6
132705,1,5,5
141833,2,5,6
289063,1,5,6
323241,2,5,6
323556,2,5,6
327452,1,5,6
348111,1,5,6
348448,1,5,6
434334,2,5,6
434379,1,5,6
645501,1,5,6
709966,1,5,5
715392,1,5,6
739252,1,5,6
753046,1,5,5
768969,1,5,6
815097,2,5,6
849862,2,5,6
922867,1,5,6
935594,2,5,6
996428,2,5,6
1030247,2,5,6
1048597,2,5,6
1106842,2,5,6
1113663,3,5,5
1119298,2,3,3
1375952,1,5,6
1641307,1,5,6
1642286,1,5,6
1658199,2,5,6
1801571,2,5,6
1847245,1,4,6
1907780,1,5,6
2036788,1,5,5
2084979,2,5,6
2090608,1,5,6
2137508,1,5,6
2249117,2,5,6
2277182,2,5,6
2389266,1,5,6
2389778,2,5,6
2422568,1,5,6
2464873,2,5,6
2562280,2,5,6
2600990,1,5,6
2623643,2,5,6
2643620,2,5,6
2718812,1,5,6
3010021,3,5,6
3120799,1,5,6
3143196,1,5,5
3181504,1,5,6
3295761,2,5,6
3298322,1,5,6
3518723,2,5,6
3707774,2,5,6
3963881,1,5,6
4010761,1,5,6
4018122,2,5,6
4061472,1,4,6
4152963,1,5,6
4392141,2,5,6
4436997,1,5,6
4483022,1,5,6
4487775,1,5,6
4523562,1,5,6
4581133,1,5,5
4708123,1,5,6
4727249,1,5,5
4783271,1,5,6
4785145,1,5,6
4828893,2,5,6
5028391,1,5,6
5044316,1,5,6
5409250,2,5,6
5478835,1,5,6
5554356,2,5,6
5570784,2,5,6
5581156,1,5,6
5591650,1,5,6
5626721,1,5,6
5678780,1,5,6
5813037,1,5,6
5828493,1,5,5
5899959,2,5,6
5916844,1,5,6
5922909,1,5,6
5938979,1,5,6
5953275,2,5,6
6070234,1,5,6
6190718,2,5,6
6207418,1,5,6
6370594,1,5,6
6409584,1,5,6
6423852,1,5,6
6507624,1,4,6
6521744,1,5,6
6632351,1,5,6
6668801,2,5,6
6710718,1,5,6
6904407,1,5,6
6967186,2,5,6
6980585,1,5,6
7037152,1,5,6
7067375,1,5,6
7237565,1,5,6
7320368,2,5,6
8022469,2,5,6
8043406,2,4,6
8078654,2,5,4
8142743,2,5,6
8149129,2,5,6
8201598,2,4,6
8367735,2,5,6
8471990,1,5,6
8529776,1,5,6
8712688,1,5,6
9289993,1,5,6
9290903,1,5,6
9398974,1,5,6
9451143,1,5,6
9474064,2,5,6
9601439,1,5,6
9914124,1,5,6
10045983,1,5,6
10110580,1,5,6
10116579,2,5,6
10671232,2,5,6
10748614,1,4,6
10770454,1,5,6
10828186,1,5,6
10920472,1,4,6
10940017,1,5,6
11115228,1,5,6
11158962,1,5,6
11203072,2,5,6
11279385,1,4,6
11471131,1,5,6
11560303,3,5,6
11570557,1,4,6
11606148,2,5,6
11821069,2,5,6
11832174,1,4,6
11925807,1,5,6
12145833,1,5,6
12179062,1,5,6
12753348,1,5,6
12789765,1,5,6
13051878,1,5,6
13243000,11,5,6
13285927,3,3,6
13610397,1,5,6
13647349,2,5,4
13875129,2,4,5
13956176,1,5,6
13989932,2,5,6
14084649,1,4,5
14085160,1,5,6
14184448,1,5,6
14196604,2,5,6
14260594,1,5,6
14572899,1,5,6
14766926,1,5,6
14836485,1,5,6
14889782,1,4,6
14889958,1,4,5
14890192,1,5,6
14890436,1,4,6
14890516,1,5,6
14921720,1,4,6
14922571,1,4,6
14922912,1,5,6
14985652,1,5,6
15018010,2,5,6
15369981,1,4,6
15478719,1,5,6
15503375,2,5,6
15540045,1,4,5
15840202,1,5,6
15862336,1,4,6
15927268,1,4,6
15949900,1,5,5
15980895,1,5,6
16051975,1,5,6
16106802,4,5,6
16234287,1,5,6
16241725,1,5,6
16268097,1,5,6
16269291,2,5,6
16319964,1,5,6
16343509,2,5,6
16552693,1,4,5
16566567,1,5,6
16649484,1,5,6
16747035,10,5,6
16749593,2,5,6
16764529,1,5,6
16775189,1,3,5
16833555,3,5,6
16952058,2,5,6
16954028,2,5,6
16994719,2,5,6
17069679,1,5,6
17081696,1,5,6
17129176,2,5,6
17216009,2,5,6
17275279,1,5,6
17295555,1,5,6
17410113,3,5,6
17462963,1,5,6
17487136,2,5,6
17495669,2,5,6
17500764,1,5,6
17535047,2,5,6
17642932,1,5,6
17649833,1,5,6
17748520,1,5,6
17791527,2,5,6
17800686,1,5,6
17824320,1,5,6
17836177,1,5,6
17836518,1,5,6
17888824,1,5,6
17933082,1,5,6
17951833,1,5,6
17953641,1,5,6
17966259,1,5,6
18019688,1,5,6
18038276,1,5,6
18207555,1,5,5
18373465,1,5,6
18734917,1,5,6
18860559,1,4,5
18942554,1,5,6
18985505,1,5,6
19049984,1,5,6
19219298,2,5,6
19240200,1,5,6
19419479,1,5,6
19528484,1,5,6
19562631,1,5,6
19713119,1,5,6
19724221,2,5,6
19728569,1,5,6
19728948,2,5,6
19747970,1,5,6
19754944,1,5,6
19884228,1,5,6
19903601,1,4,6
19977484,1,5,6
20075460,1,5,6
20180551,2,5,6
20252886,1,5,6
20635497,1,5,6
20839337,2,5,6
20908548,2,5,6
20927750,2,5,6
20955664,1,5,6
20967005,2,5,6
21051625,1,4,5
21143827,1,4,5
21149022,1,5,5
21227051,1,5,6
21547198,1,5,6
21601452,1,5,6
21639002,1,5,6
21652203,1,5,6
21798078,1,5,6
21813674,2,5,6
21824563,1,5,6
21954464,2,5,6
22142755,1,5,6
22276895,1,4,6
22331835,1,5,6
22342310,1,5,6
22369374,2,5,6
22475253,1,3,5
22694796,2,4,6
22695780,2,5,4
22696342,2,4,6
22696493,3,5,6
22696575,3,5,6
22696666,2,5,6
22697117,2,4,6
22726023,1,5,6
22766497,1,5,6
22785018,2,4,6
22871469,1,5,6
22898775,2,5,6
22980284,1,5,6
23101831,3,5,6
23102983,2,4,6
23120173,3,5,6
23140919,1,5,6
23173483,8,5,6
23201370,1,5,6
23298711,2,4,6
23301195,2,5,6
23351509,1,5,6
23352319,2,5,6
23357668,1,5,6
23362854,1,5,6
23369339,1,5,6
23531145,2,5,6
23532766,2,5,6
23642185,2,5,6
23643302,2,5,5
23654821,2,5,6
23677822,1,5,5
23749510,3,5,6
23795231,1,5,6
23818217,1,5,6
23910531,1,5,6
23915030,1,5,6
23952709,3,5,4
24048034,2,5,6
24048475,1,5,6
24070866,2,5,6
24103638,1,5,6
24119075,1,5,6
24192671,3,5,6
24202947,1,5,6
24222508,3,5,6
24224061,1,5,6
24406585,1,5,6
24415057,1,5,6
24538591,1,5,6
24654449,1,5,6
24733352,1,5,6
25123357,2,5,6
25159741,1,5,6
25303490,2,5,6
25309538,1,5,6
25310071,1,5,6
25958194,1,5,5
26070739,1,5,6
26174544,2,5,6
26267756,1,5,6
26314445,1,5,6
26550747,2,5,6
26648352,1,5,6
26771053,2,5,6
26792636,1,5,6
27070664,2,5,6
27096064,1,5,6
27166598,2,5,5
27257283,1,5,6
27360589,2,5,6
27397037,1,5,6
27413889,2,5,6
27474795,2,5,6
27795583,1,5,6
28003494,1,5,6
28236416,2,5,6
28275544,1,5,6
28448141,1,5,6
28488357,1,3,6
28518581,1,5,6
28769386,2,5,6
28882815,1,5,6
29029870,2,5,6
29172477,1,4,6
29304082,1,5,6
29476933,1,5,6
29682769,2,3,6
29694587,1,5,6
29697947,1,5,6
29701347,2,5,6
29984002,1,5,6
30000023,1,5,6
30105564,1,5,6
30396248,1,5,6
30416382,1,5,6
30436200,3,5,6
30494804,1,5,6
30516823,2,5,6
30555472,1,4,6
30556130,1,4,6
30561907,1,5,6
30659304,1,5,6
30701294,2,5,6
30706075,1,4,5
30721238,1,5,6
30727914,1,4,5
30740118,2,5,6
30805615,1,1,6
30924840,1,3,4
31016763,1,4,6
31370568,1,5,6
31426039,2,5,6
31512003,1,5,6
31527289,2,5,6
31539025,1,4,6
31642786,2,5,6
31794673,5,5,6
31941673,1,5,6
31949348,1,5,6
32112437,1,5,6
32228169,1,5,6
32302013,1,5,6
32321519,2,5,6
32333345,3,5,6
32394972,1,5,6
32435822,3,5,6
32486058,2,5,6
32564652,2,5,6
32667847,1,5,6
32706535,3,5,6
32761396,2,5,6
32834525,1,3,6
32835301,1,3,6
32835614,1,5,6
32836101,1,5,6
32836310,1,4,6
32881417,1,4,5
32905428,1,5,6
32913426,1,5,6
33083601,1,5,6
33087828,1,5,6
33093529,1,5,6
33151386,1,5,6
33175926,2,5,6
33191418,1,5,6
33222567,1,5,6
33265596,1,5,6
33383650,1,5,6
33411728,2,5,6
33447437,2,5,6
33459765,11,5,5
33465756,1,5,6
33467453,2,5,6
33481712,2,5,6
33482143,2,5,5
33506809,1,5,6
33544758,3,5,6
33548129,2,5,6
33570198,1,4,6
33586758,1,5,6
33614722,1,5,6
33627807,2,5,6
33631071,2,5,6
33662687,1,5,6
33729848,1,4,6
33734597,1,4,6
33877496,1,5,6
34005433,2,5,6
34090659,1,5,6
34144494,1,5,6
34191277,2,4,4
34386089,2,5,6
34489906,1,4,6
34676560,2,4,5
34795154,1,5,5
34882052,1,4,6
34890586,1,5,6
34921355,1,5,6
35032038,1,5,6
35153650,1,5,6
35207468,1,5,6
35212378,1,5,6
35570570,2,5,6
35932272,2,5,6
36195657,1,5,6
65142,1,5,5
93888,1,5,6
335477,1,5,6
335516,1,5,5
335617,1,5,6
420988,1,5,5
568065,1,5,6
773679,2,5,5
1025621,1,5,5
1031738,1,5,5
1040544,1,5,5
1143214,1,5,6
1177910,2,5,4
1210925,1,5,4
1694086,1,5,6
1835589,1,5,5
2041359,1,5,5
2403383,1,5,5
2625622,1,5,5
2645900,1,5,6
2661385,1,5,5
2718559,1,5,5
3143339,1,5,4
3433288,1,5,5
3463812,1,5,6
3690216,1,5,4
3920841,1,5,4
3944025,1,5,6
3989053,1,5,6
4249040,1,5,5
4260042,1,5,5
4294749,1,5,5
4301990,1,5,4
4326970,1,5,5
4608996,1,5,6
4690328,1,5,6
4758573,1,5,6
5073956,1,4,4
5169318,1,5,6
5181641,1,5,4
5223468,5,5,6
5342970,1,5,5
5523388,1,5,6
5583572,1,5,6
5627534,1,4,3
5637263,1,5,5
5719531,1,5,5
5746477,1,5,6
5760208,1,5,5
5781149,1,5,5
5822527,1,5,5
5846002,1,5,5
5855373,1,5,6
5899254,1,5,5
5900770,1,5,5
5911596,1,5,4
5967632,1,5,5
5981822,1,5,6
5983983,2,5,6
5999235,2,5,6
6096765,1,5,5
6350702,1,5,6
6461146,1,5,5
6541667,1,5,6
6542322,1,5,5
6651892,2,5,5
6847098,1,5,6
6913203,1,5,6
6952672,1,4,4
7196117,3,5,5
7386523,1,5,6
7391094,1,4,5
7394693,1,5,5
7410710,1,5,5
7428730,1,5,5
7481098,1,5,5
7544842,1,5,6
7578203,1,5,5
8200770,1,5,6
8787220,1,5,5
8899502,1,5,6
9345540,1,5,5
9347754,1,5,6
9358708,1,5,5
9740575,1,5,5
9763882,1,5,4
9782863,1,5,4
10693039,1,5,6
10745593,1,5,5
10937084,1,5,5
11218094,1,5,6
11330588,1,5,6
11393428,1,5,5
11781407,1,5,6
11877502,1,4,4
12063438,1,5,5
12201697,1,5,5
13000625,1,5,6
13029108,1,5,5
13177233,1,5,5
13513175,1,5,5
13749495,1,5,5
14064117,1,5,5
14098966,1,4,4
14115091,1,3,3
14148674,1,5,6
14270370,1,5,6
14674389,1,5,5
14820675,1,5,5
14878283,1,3,5
14908039,1,5,6
14924087,1,5,5
14941834,1,5,5
15055447,1,5,5
15080245,1,5,6
15318636,1,5,6
15824446,1,5,5
15927267,1,4,4
16163366,1,5,6
16514287,1,5,6
16538780,1,5,5
16610343,1,5,6
16743333,1,5,5
16761746,1,5,5
16808239,1,5,5
16817846,1,5,5
16837323,1,5,6
16920163,1,5,5
17002650,1,5,5
17022856,1,5,6
17701315,1,5,6
17713184,1,5,5
17818785,2,5,3
17825286,2,5,4
17934652,1,5,6
17957752,1,5,5
18034301,1,5,5
18087486,1,2,3
18131546,1,5,5
18545904,1,5,6
18942048,1,5,6
18969697,1,4,6
19403700,1,5,4
19462955,1,5,5
19484371,1,5,5
19501470,1,5,6
19712004,1,5,5
19722261,1,5,4
19821082,1,5,5
19842042,1,5,6
20063975,1,5,5
20128921,1,5,6
20266350,1,5,6
20390076,1,5,4
20602196,1,4,4
20894138,1,5,5
20896136,1,5,4
20909127,1,4,4
21013513,1,5,5
21063995,1,5,5
21117845,1,5,6
21129898,1,5,6
21188580,1,5,6
21264092,1,5,4
21408084,1,5,4
21458282,1,5,6
21500642,2,5,5
21502175,1,5,5
21619288,1,5,6
21620024,1,5,5
21690533,1,5,6
21773712,1,5,5
21844164,1,5,5
21860255,1,5,4
21945257,1,5,5
21955847,1,5,6
22007726,1,5,5
22173794,1,5,4
22185549,1,5,5
22198281,1,5,5
22246274,1,5,6
22829739,1,5,6
22919956,2,5,6
22952117,2,5,5
23020546,1,5,6
23138584,1,5,6
23332583,1,5,5
23351942,1,5,6
23384231,1,5,6
23410390,1,5,6
23435852,1,5,6
23560629,1,5,6
23563676,1,5,6
23586433,2,5,6
23626567,3,5,6
23708893,2,5,6
23834130,1,5,6
23844810,1,5,6
23897234,1,5,6
23950064,1,5,5
23957431,1,5,5
23976476,1,5,6
24009035,1,5,6
24115988,1,5,5
24177893,1,5,5
24215076,1,5,6
24259037,1,5,6
24271747,1,5,6
24271829,1,5,5
24302944,1,5,6
24307165,2,5,6
24308738,1,5,5
24366558,1,5,6
24461459,1,5,5
24484283,1,4,3
24560658,1,4,6
25421772,1,5,4
25425928,1,5,5
25494428,2,5,6
25931342,1,5,5
25966250,1,5,6
26151132,1,5,5
26173157,1,5,5
26217797,1,5,5
26485759,1,5,6
26561241,1,5,5
26630927,1,5,5
26700246,1,5,6
26702899,1,5,5
26738749,1,5,5
26769451,1,4,5
26844515,1,5,4
26917243,1,5,5
26988375,1,5,6
27052578,1,5,4
27070377,1,5,6
27182065,1,4,4
27347339,1,5,4
27347799,1,5,4
27387995,1,5,5
27458201,1,5,5
27677262,1,5,5
27711602,1,5,6
27749246,1,5,4
28066745,2,5,6
28374579,1,5,5
28518453,1,5,6
28666224,1,5,5
28800710,1,5,5
29110026,1,5,5
29118306,1,5,5
29232953,1,5,6
29295432,1,4,5
29450449,1,5,5
29471816,1,5,5
29480023,1,5,5
29898803,1,5,6
30037672,1,5,6
30058907,1,5,6
30103868,1,5,6
30176418,1,5,5
30203599,1,5,6
30367875,1,5,5
30370366,1,5,6
30393450,1,5,6
30396547,1,5,5
30411231,1,5,6
30411721,1,4,5
30412044,1,3,6
30412173,1,5,5
30412193,1,5,5
30412333,1,5,6
30412619,1,5,5
30424749,1,5,5
30524146,1,4,5
30782932,1,5,5
30808336,1,5,5
30816831,1,4,4
30847574,1,5,3
30853980,1,5,5
31014972,1,5,5
31037361,1,3,5
31135779,1,5,3
31248058,1,5,6
31287937,1,5,6
31353540,1,5,6
31400884,1,5,5
31485521,1,3,4
31623961,1,5,5
31633767,1,5,5
31830999,1,5,5
31869440,1,5,6
32003808,1,5,5
32038142,1,5,5
32135307,1,5,6
32156685,1,5,6
32182635,1,5,6
32484295,1,5,5
32523502,1,5,6
32625389,1,5,5
32629038,1,5,5
32638883,1,5,6
32814609,2,5,6
32826895,1,5,3
32826898,1,5,4
32827430,1,5,3
32890790,1,5,5
32931459,1,5,6
32938429,2,5,6
32948932,1,5,6
32957025,1,5,6
32972111,1,5,6
32978095,1,5,6
32979887,1,3,4
33006020,1,5,6
33035010,1,5,6
33054528,1,5,6
33064433,1,5,6
33136029,1,5,6
33181417,1,5,3
33194921,1,5,6
33234334,1,5,6
33240081,1,5,6
33269089,1,4,5
33290005,1,5,4
33305375,1,5,3
33328693,1,5,6
33355075,2,5,6
33383844,1,4,4
33417758,1,5,6
33449514,1,5,6
33464487,1,3,6
33469420,1,5,6
33484823,2,5,6
33493887,1,5,6
33494610,2,5,6
33506169,1,5,5
33521716,1,5,6
33536284,1,4,6
33538962,2,5,5
33545666,1,5,6
33576048,1,5,6
33597066,1,5,6
33632235,1,2,6
33632382,1,5,6
33700598,1,5,6
33736030,1,5,6
33906823,1,5,5
33989457,1,5,5
34131540,1,5,6
34475523,1,5,5
34707145,1,5,5
34729453,1,4,4
35216889,1,5,6
35564970,1,3,6
35987273,1,5,6
36195866,1,5,4
36199899,1,5,6
215775,1,5,5
284449,1,5,5
295777,1,5,6
370033,1,5,6
430787,1,5,5
459147,1,5,5
469792,1,5,5
503986,1,5,6
833602,1,5,6
874681,1,5,5
910702,1,5,6
912057,2,5,6
936562,1,5,6
1043512,1,5,6
1050333,1,5,5
1172987,1,5,6
1349317,1,5,6
1427356,1,5,6
1482285,1,5,6
1590485,1,5,5
1680685,1,5,6
2143108,1,5,6
2200791,1,5,6
2281337,1,5,6
2304136,1,5,5
2338277,1,5,5
2414561,1,5,5
2439400,1,5,6
2588594,4,5,6
2618954,1,5,4
2633356,1,5,5
2716694,1,5,4
2729762,1,5,5
3538682,1,5,6
3815085,1,5,6
4071056,1,5,6
4135591,1,5,5
4393375,1,5,6
4423923,1,5,5
4479870,1,5,6
4610205,1,5,6
4682482,1,5,5
4709446,1,5,6
4822466,1,5,6
4894488,1,5,6
4912551,1,5,6
4980190,1,5,6
4994220,1,5,6
5155783,1,4,5
5339276,1,5,5
5343882,1,5,6
5410655,1,5,6
5426635,1,4,5
5440910,1,5,5
5471832,1,5,5
5678565,1,5,5
5714238,1,5,5
5731732,1,5,6
5772881,1,5,4
5776213,1,5,6
5783513,1,5,6
5790482,1,5,6
5810229,2,5,5
5822119,1,5,5
5834061,1,5,6
5845037,1,5,5
5922324,1,5,6
5995921,1,5,6
5998186,1,5,5
6061021,1,4,5
6064782,1,5,4
6083558,1,5,6
6132388,1,5,6
6248383,1,5,3
6274148,1,5,6
6406200,1,5,6
6408858,1,5,5
6433604,1,5,5
6602278,1,5,6
6622009,1,5,4
6676119,1,5,6
6963644,1,5,6
7032089,1,5,6
7417021,1,5,4
7543174,1,5,5
7613776,1,5,6
7656022,1,5,6
7958905,1,5,5
8451895,1,5,6
8565388,1,5,5
8657530,1,5,6
8680888,1,5,5
8809829,1,5,6
9006881,1,5,6
9182450,1,5,6
9422621,1,5,6
9482706,1,5,6
9507131,1,5,6
10158682,1,5,5
10175164,1,5,6
10491178,1,5,6
10581900,1,5,5
10722826,1,5,4
10939947,1,5,6
11006012,1,5,5
11109015,1,5,5
11215615,2,5,6
11296319,1,5,5
11402631,1,5,5
11618732,1,5,6
11746728,1,5,5
11932754,1,5,6
11981394,1,5,6
11996209,1,5,6
12008877,1,5,6
12218165,1,5,6
12258625,2,5,6
12358609,1,5,6
12383583,1,5,6
12392480,1,5,5
